,date,reserve0,reserve1
558,1618470000,7615.318634115,6660141.075399741275642976
559,1618473600,7599.439858306,6674108.448805709078509109
560,1618477200,7644.260314186,6635093.129630361176961407
561,1618480800,7586.855415948,6705402.193166681808754281
562,1618484400,7726.240326363,6584285.760421262102209839
563,1618488000,7628.46324753,6677061.556875090008135339
564,1618491600,7684.596891575,6660604.943463016945868495
565,1618495200,7811.400114745,6704862.216272622899551726
566,1618498800,7830.000450962,6765682.300398239119461808
567,1618502400,8092.586950244,6656871.936419983382795359
568,1618506000,8225.099317272,6718639.572603579128130439
569,1618509600,8177.107758141,6756258.22151048266885632
570,1618513200,8152.565489389,6785421.267269524363470726
571,1618516800,8105.584131028,6836459.82412621052993787
572,1618520400,8065.141988234,6876347.315315417774569059
573,1618524000,8170.500793318,6832679.872496104100056364
574,1618527600,8131.696397678,6999966.221931801135868063
575,1618531200,8289.295101806,6867798.445980258738941359
576,1618534800,8267.995885872,6885564.890226999941227601
577,1618538400,8281.941368535,6876782.437984914079036446
578,1618542000,8193.226956428,6951487.720400935095842595
579,1618545600,8169.910181401,6971386.895172375343208779
580,1618549200,8185.805316976,6958294.650557278297229002
581,1618552800,8168.471608668,6973104.784405276067167639
582,1618556400,8198.986022857,6956280.882254740082075837
583,1618560000,8195.802517709,6958991.04972784621324819
584,1618563600,8223.426597677,7017094.848571866569637426
585,1618567200,8214.966536118,7013175.861235827989101217
586,1618570800,8212.144232959,7015651.10053934757677242
587,1618574400,8193.750565169,7031451.136637202148021167
588,1618578000,8169.18266657,7052814.085130266352071473
589,1618581600,8077.335552881,7176844.274999169185360058
590,1618585200,8491.727248081,7276304.58678721702070895
591,1618588800,8388.46456472,7375297.577399907773645169
592,1618592400,8379.860043069,7383240.67974392280159707
593,1618596000,8502.712965258,7279716.762760184375710453
594,1618599600,8548.359965035,7243464.075476691758348106
595,1618603200,8576.645884771,7230404.391052236356420674
596,1618606800,8572.856867837,7220865.220229471299162523
597,1618610400,8853.436024231,6992949.925690056508430243
598,1618614000,8881.650415339,6971214.120816007640413807
599,1618617600,8957.739559464,6913157.197984760518292304
600,1618621200,8876.904227647,7392511.351327367645722659
601,1618624800,8961.029255653,7625447.059995696742250073
602,1618632000,8926.046478449,7655422.596286749634754948
603,1618635600,8859.482763941,7736825.283808604581367312
604,1618639200,8818.49807342,7772891.163917753081501186
605,1618642800,8833.953448074,7759536.483227949107113557
606,1618646400,8852.239888375,7743616.918232726365344827
607,1618650000,8775.21006708,7765690.597785637655828594
608,1618653600,8891.358825875,7674794.889582511267781546
609,1618657200,8899.290163067,7668226.453224777959666428
610,1618660800,8971.452472354,7606821.449143568427067674
611,1618664400,8959.085588884,7471398.915956313297697077
612,1618668000,8949.871325813,7479224.415620915737169802
613,1618671600,8994.949753012,7541186.697449580734084133
614,1618675200,9023.43220101,7517468.206047495225279359
615,1618678800,8922.683632375,7592514.27497968586925884
616,1618682400,8986.506921935,7542812.395807554701734878
617,1618686000,8987.407664314,7549199.487929670230344246
618,1618689600,8804.22497089,7706909.907502871236824963
619,1618693200,8797.976514882,7713713.904165069094689032
620,1618696800,8776.508205667,7702711.992807433083064443
621,1618700400,8784.12688045,7653336.746733907909544832
622,1618704000,8737.975525701,7754118.26774119225523775
623,1618707600,8753.468409233,7740685.931814532606733316
624,1618711200,8816.964751548,7685408.853325783038318425
625,1618714800,9318.786075774,7273103.291061314971398961
626,1618718400,9147.665965576,7410646.290428812581203446
627,1618722000,9107.814686951,7444155.74315507518564566
628,1618725600,9064.042959722,7480315.122011924098174076
629,1618729200,7949.496799989,6698302.41817363295621476
630,1618732800,9251.113355158,7487978.411656246360505541
631,1618736400,9202.08655565,7528075.990731715633155742
632,1618740000,9324.03738774,7430283.361129073612390868
633,1618743600,9354.184422147,7406537.391648075512036801
634,1618747200,9369.569080265,7394458.061076482665502969
635,1618750800,9391.286082634,7377418.948179979517284095
636,1618754400,9086.905401381,7567668.577931956140930573
637,1618758000,8093.414638313,6648132.253680662446282599
638,1618761600,9127.36099896,7552224.004715018145271037
639,1618765200,9157.125941783,7527943.02440816814475449
640,1618768800,9082.03626339,7590381.411190659735914029
641,1618772400,9115.7563656,7562663.494847766041783734
642,1618776000,9044.753062814,7622211.153212416196999796
643,1618779600,8915.466119533,7733209.37026755765282254
644,1618783200,8892.52412217,7753236.227982569181663466
645,1618786800,7737.194892022,6853833.512380831166683347
646,1618790400,8966.19416403,7586870.668172215325719926
647,1618794000,9029.157813487,7618156.399611545278889194
648,1618797600,8963.316702019,7687941.90360026727955156
649,1618801200,8805.889401519,7825811.355407530765983009
650,1618804800,8894.159736104,7748532.898951210313188711
651,1618808400,8837.73225883,7798211.773131205283855478
652,1618812000,9269.102332985,7879293.589309023553145313
653,1618815600,9291.276465648,7875135.237157349767621259
654,1618819200,9229.597480305,7944780.396724214681738239
655,1618822800,9723.002782182,7922281.217790961714986471
656,1618826400,9728.568067071,7927866.002072905691175668
657,1618830000,9545.505857603,8070619.519648590251795276
658,1618833600,9593.024873123,8030827.383690031317057515
659,1618837200,9606.691279992,8021951.084699749852429573
660,1618840800,9575.302140636,8048450.304635122198715747
661,1618844400,9733.572218942,7919975.125176581182940716
662,1618848000,9742.411407689,7912893.293968241702393948
663,1618851600,9666.772220747,7875378.395696932198709287
664,1618855200,9651.554714784,7887901.383083636986320005
665,1618858800,9539.411813847,7981198.956371882467524777
666,1618862400,9582.991308902,7945228.907012611099661583
667,1618866000,9579.061356872,7948793.016788119029894714
668,1618869600,9710.32942498,7842186.387924418564629384
669,1618873200,9607.427791177,7929856.544041216396102289
670,1618876800,9507.251965009,8004007.814215504736096421
671,1618880400,9662.431213686,8040995.000578942383912877
672,1618884000,9816.712609902,7915719.906158923636678232
673,1618887600,9760.049576264,7962347.71393466910954169
674,1618891200,9788.667062058,7776178.841905459620980759
675,1618894800,9522.778525249,7994968.537447535107046495
676,1618898400,9806.740891759,7793327.07262230766363053
677,1618902000,10105.798912614,7563385.013249261715474854
678,1618905600,9997.386225664,7646712.178497248112065156
679,1618909200,9902.732955956,7720022.301257499094302468
680,1618912800,9896.737968615,7724738.568873144504226407
681,1618916400,9830.226891954,7777474.135465513879799835
682,1618920000,9866.610263184,7748901.515638997579254398
683,1618923600,9773.381779006,7823468.924863098889071079
684,1618927200,9622.941963305,7988674.020274007223759799
685,1618930800,9573.660542991,8029999.608329586612559516
686,1618934400,9704.35685638,7997804.97161175248593469
687,1618938000,9720.064278861,7984983.230574916732887475
688,1618941600,9767.309562609,7987246.254235732131970146
689,1618945200,9710.777628711,8045749.029498540646761307
690,1618948800,9680.230347514,8162409.960509212375385235
691,1618952400,9738.391238759,8192570.887962947719590957
692,1618956000,9662.126485301,8258608.158425823323670024
693,1618959600,9490.433838606,8409305.466389920169968453
694,1618963200,9676.707236954,8248275.221165943041705311
695,1618966800,9546.16211355,8361845.430625688966331367
696,1618970400,9668.469399487,8257197.661359699234020875
697,1618974000,9431.707019378,8469203.461025826408738002
698,1618977600,9479.949969805,8426668.344255702392756447
699,1618981200,9491.062171376,8427296.820892525272936391
700,1618984800,9504.771849997,8429295.648854365457120678
701,1618988400,9458.708462918,8470529.408178658911220825
702,1618992000,9391.556364662,8533882.338099021037227914
703,1618995600,9385.778889839,8539523.87141539679610526
704,1618999200,9487.584256355,8463767.865504028727442048
705,1619002800,9135.320380703,8791614.292655668688357555
706,1619006400,9395.591830025,8550085.60477896532988505
707,1619010000,9362.861339967,8580348.031206634639132829
708,1619013600,9074.939193376,8854656.690323958569356016
709,1619017200,9269.974745122,8672378.095786869218256578
710,1619020800,9284.508610006,8659337.437341232418198862
711,1619024400,9589.473686688,8561758.299108470091325567
712,1619028000,9250.562295347,8916898.426171101223178165
713,1619031600,9197.038428919,9067447.918537121162412095
714,1619035200,9267.928063366,8981518.116408272113167559
715,1619038800,9282.082859459,9073361.918217591333352763
716,1619042400,9266.090265773,9096548.595805372623127131
717,1619046000,8891.466961021,9502760.628379944417692275
718,1619049600,8732.137561262,9685598.914003641621043618
719,1619053200,8869.909318701,9650990.734498490825577682
720,1619056800,8962.592955815,9565523.642723160289186168
721,1619060400,9490.810741081,9713448.549627016426156969
722,1619064000,9320.372206934,9875467.414826235553625473
723,1619067600,9408.551547531,9802356.55157895139057264
724,1619071200,9132.809527651,10137376.159797436311939697
725,1619074800,9143.431386052,10088241.647463234223941724
726,1619078400,8960.904103797,10315716.379207582651760244
727,1619082000,9044.576427481,10276384.387695474005356359
728,1619085600,9090.133430345,10225801.295574148438036396
729,1619089200,8935.081514378,10404588.999130435062302793
730,1619092800,8705.782051371,10712957.578647531504101382
731,1619096400,9072.882704459,10941277.226694110594534224
732,1619100000,8844.748959568,11139201.045917250795334818
733,1619103600,8983.762049089,11038357.878844753904360637
734,1619107200,8881.68189977,10065395.194165805244728358
735,1619110800,8826.275715963,9986198.735559308321932342
736,1619114400,9171.51924109,9616899.640358864079469191
737,1619118000,9079.670301821,9716437.398270935634550846
738,1619121600,9016.467191305,9782459.728518578455729318
739,1619125200,8967.339279837,9837472.6295438181139074
740,1619128800,8782.964745035,10051958.550649037328993749
741,1619132400,9532.899476416,10544977.245742304092882261
742,1619136000,9498.244371109,10587224.495225417467238438
743,1619139600,9706.946432097,10598368.302770157932286669
744,1619143200,10967.650350039,9384984.24235994672173878
745,1619146800,9940.450725681,10580852.18533959853739914
746,1619150400,9798.319247049,10735225.250389157067545708
747,1619154000,9490.015405512,10815490.963490447776949035
748,1619157600,9400.546102837,10887551.321999296183616719
749,1619161200,9465.623861546,11171477.395893305539559256
750,1619164800,9650.724020374,10959370.514171961526419711
751,1619168400,9452.864908833,10316436.181459775199743184
752,1619172000,9417.607449239,10362544.951611818040613636
753,1619175600,9470.178445244,10305447.340786531696045114
754,1619179200,9477.590541384,10308166.177501525277310593
755,1619182800,9425.54896476,10366244.567758062195977622
756,1619186400,9295.832047344,10566279.64457164238100618
757,1619190000,9225.606102884,10646980.629469335009483642
758,1619193600,9153.514975741,10758205.351279392916319822
759,1619197200,9003.728068212,10961595.383653641906495612
760,1619200800,9025.592812644,11021194.57415205772087231
761,1619204400,8964.948536859,11099905.65842488580425355
762,1619208000,9070.890594375,10971177.03257192098099277
763,1619211600,9580.81439956,10539138.469507149265772435
764,1619215200,9345.447131281,10882690.881422864500660137
765,1619218800,9102.070482659,11245400.659261017623341029
766,1619222400,9168.641957372,11182387.563616441951515559
767,1619226000,9049.916101386,11353938.027149392197947264
768,1619229600,9005.764607905,11412938.425711502923166155
769,1619233200,8971.441563166,11469768.9797241758861946
770,1619236800,8747.393529979,12249455.744395353166832332
771,1619240400,8825.935889988,12417239.197535435278718013
772,1619244000,8863.191672637,12717616.393638055403550637
773,1619247600,9058.425298936,12444657.409020053784696256
774,1619251200,8829.651380863,12795143.354583225842196303
775,1619254800,9032.840655638,13034638.838867619831529666
776,1619258400,9288.464275122,13097893.905472657849723109
777,1619262000,9197.775112829,13228183.504585704660670043
778,1619265600,9273.751187305,13120464.277054161618328588
779,1619269200,9225.535877965,13207502.583111343879845687
780,1619272800,9244.854060983,13181767.189605501303229751
781,1619276400,9180.267130568,13275828.090424449435062461
782,1619280000,9184.520339888,13271242.427441520772416071
783,1619283600,9366.694007098,13268240.196149212307938159
784,1619287200,9357.816331894,13334938.556330856569789995
785,1619290800,9582.693416354,13034154.838638786312911008
786,1619294400,9885.681718391,12637228.150044091782057148
787,1619298000,9890.759853406,12676240.140820492814767146
788,1619301600,9882.98620664,12683733.557764485323797425
789,1619305200,9897.521856392,12666970.215030354700010985
790,1619308800,9795.346174573,12961857.047667309493023065
791,1619312400,9673.949645672,13128688.634163608583646891
792,1619316000,9883.810253485,13495466.532228085540699381
